trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
47,08:23:00,08:23:00,2640,21,,
48,07:47:00,07:47:00,257,1,,
48,07:47:00,07:47:00,281,2,,
48,07:48:00,07:48:00,2615,3,,
48,07:49:00,07:49:00,279,4,,
48,07:51:00,07:51:00,278,5,,
48,07:52:00,07:52:00,277,6,,
48,07:54:00,07:54:00,276,7,,
48,07:57:00,07:57:00,275,8,,
48,07:57:00,07:57:00,1259,9,,
48,07:58:00,07:58:00,221,10,,
48,07:58:00,07:58:00,222,11,,
48,08:00:00,08:00:00,1247,12,,
48,08:10:00,08:10:00,2618,13,,
48,08:13:00,08:13:00,2612,14,,
48,08:13:00,08:13:00,231,15,,
48,08:14:00,08:14:00,681,16,,
48,08:14:00,08:14:00,2565,17,,
48,08:15:00,08:15:00,229,18,,
48,08:16:00,08:16:00,55,19,,
49,07:47:00,07:47:00,56,1,,
49,07:48:00,07:48:00,242,2,,
49,07:50:00,07:50:00,241,3,,
49,07:51:00,07:51:00,240,4,,
49,07:51:00,07:51:00,330,5,,
49,07:53:00,07:53:00,247,6,,
49,07:54:00,07:54:00,236,7,,
49,07:56:00,07:56:00,297,8,,
49,07:58:00,07:58:00,234,9,,
49,07:59:00,07:59:00,233,10,,
49,08:00:00,08:00:00,1247,11,,
49,08:10:00,08:10:00,2620,12,,
49,08:11:00,08:11:00,224,13,,
49,08:12:00,08:12:00,225,14,,
49,08:13:00,08:13:00,676,15,,
49,08:15:00,08:15:00,226,16,,
49,08:15:00,08:15:00,227,17,,
49,08:15:00,08:15:00,228,18,,
49,08:16:00,08:16:00,55,19,,
50,07:48:00,07:48:00,599,1,,
50,07:50:00,07:50:00,130,2,,
50,07:53:00,07:53:00,597,3,,
50,07:54:00,07:54:00,601,4,,
50,07:56:00,07:56:00,582,5,,
50,07:57:00,07:57:00,602,6,,
50,08:00:00,08:00:00,583,7,,
50,08:02:00,08:02:00,151,8,,
50,08:05:00,08:05:00,595,9,,
50,08:18:00,08:18:00,558,10,,
51,07:48:00,07:48:00,633,1,,
51,07:52:00,07:52:00,625,2,,
51,07:53:00,07:53:00,638,3,,
51,08:03:00,08:03:00,53,4,,
52,07:50:00,07:50:00,455,1,,
52,07:54:00,07:54:00,452,2,,
52,07:56:00,07:56:00,464,3,,
52,07:58:00,07:58:00,462,4,,
52,08:00:00,08:00:00,24,5,,
52,08:14:00,08:14:00,558,6,,
53,07:50:00,07:50:00,170,1,,
53,07:51:00,07:51:00,791,2,,
53,07:52:00,07:52:00,784,3,,
53,07:55:00,07:55:00,312,4,,
53,07:57:00,07:57:00,773,5,,
53,07:59:00,07:59:00,771,6,,
53,08:02:00,08:02:00,86,7,,
53,08:03:00,08:03:00,792,8,,
53,08:04:00,08:04:00,366,9,,
53,08:10:00,08:10:00,54,10,,
54,07:52:00,07:52:00,182,1,,
54,07:53:00,07:53:00,813,2,,
54,07:58:00,07:58:00,816,3,,
54,07:59:00,07:59:00,804,4,,
54,08:00:00,08:00:00,801,5,,
54,08:02:00,08:02:00,812,6,,
54,08:06:00,08:06:00,822,7,,
54,08:08:00,08:08:00,278,8,,
54,08:09:00,08:09:00,277,9,,
54,08:10:00,08:10:00,276,10,,
54,08:15:00,08:15:00,54,11,,
55,07:53:00,07:53:00,165,1,,
55,07:58:00,07:58:00,2644,2,,
55,07:59:00,07:59:00,2608,3,,
55,08:00:00,08:00:00,416,4,,
55,08:10:00,08:10:00,558,5,,
56,07:55:00,07:55:00,257,1,,
56,07:58:00,07:58:00,281,2,,
56,08:02:00,08:02:00,279,3,,
56,08:13:00,08:13:00,54,4,,
57,07:56:00,07:56:00,447,1,,
57,07:58:00,07:58:00,442,2,,
57,08:00:00,08:00:00,448,3,,
57,08:08:00,08:08:00,54,4,,
58,08:00:00,08:00:00,568,1,,
58,08:01:00,08:01:00,566,2,,
58,08:02:00,08:02:00,564,3,,
58,08:04:00,08:04:00,560,4,,
58,08:06:00,08:06:00,158,5,,
58,08:11:00,08:11:00,562,6,,
58,08:12:00,08:12:00,403,7,,
58,08:13:00,08:13:00,405,8,,
58,08:14:00,08:14:00,1267,9,,
58,08:15:00,08:15:00,413,10,,
58,08:17:00,08:17:00,163,11,,
58,08:18:00,08:18:00,529,12,,
58,08:19:00,08:19:00,526,13,,
58,08:23:00,08:23:00,451,14,,
58,08:26:00,08:26:00,444,15,,
58,08:28:00,08:28:00,438,16,,
58,08:30:00,08:30:00,447,17,,
58,08:32:00,08:32:00,442,18,,
58,08:33:00,08:33:00,448,19,,
58,08:39:00,08:39:00,124,20,,
58,08:40:00,08:40:00,845,21,,
58,08:41:00,08:41:00,690,22,,
58,08:42:00,08:42:00,684,23,,
58,08:44:00,08:44:00,209,24,,
58,08:45:00,08:45:00,208,25,,
58,08:47:00,08:47:00,275,26,,
58,08:47:00,08:47:00,1259,27,,
58,08:51:00,08:51:00,221,28,,
58,08:53:00,08:53:00,52,29,,
58,08:54:00,08:54:00,222,30,,
58,08:56:00,08:56:00,1247,31,,
59,08:00:00,08:00:00,568,1,,
59,08:01:00,08:01:00,566,2,,
59,08:02:00,08:02:00,564,3,,
59,08:04:00,08:04:00,560,4,,
59,08:06:00,08:06:00,158,5,,
59,08:11:00,08:11:00,562,6,,
59,08:12:00,08:12:00,403,7,,
59,08:13:00,08:13:00,405,8,,
59,08:14:00,08:14:00,1267,9,,
59,08:15:00,08:15:00,413,10,,
59,08:17:00,08:17:00,163,11,,
59,08:18:00,08:18:00,529,12,,
59,08:19:00,08:19:00,526,13,,
59,08:23:00,08:23:00,451,14,,
59,08:26:00,08:26:00,444,15,,
59,08:28:00,08:28:00,438,16,,
59,08:30:00,08:30:00,447,17,,
59,08:32:00,08:32:00,442,18,,
59,08:33:00,08:33:00,448,19,,
59,08:39:00,08:39:00,124,20,,
59,08:40:00,08:40:00,845,21,,
59,08:41:00,08:41:00,690,22,,
59,08:42:00,08:42:00,684,23,,
59,08:44:00,08:44:00,209,24,,
59,08:45:00,08:45:00,208,25,,
59,08:47:00,08:47:00,275,26,,
59,08:47:00,08:47:00,1259,27,,
59,08:51:00,08:51:00,221,28,,
59,08:54:00,08:54:00,222,29,,
59,08:56:00,08:56:00,1247,30,,
60,08:02:00,08:02:00,53,1,,
60,08:03:00,08:03:00,2566,2,,
60,08:04:00,08:04:00,682,3,,
60,08:05:00,08:05:00,255,4,,
60,08:06:00,08:06:00,2611,5,,
60,08:07:00,08:07:00,1247,6,,
60,08:08:00,08:08:00,2631,7,,
60,08:11:00,08:11:00,348,8,,
60,08:12:00,08:12:00,349,9,,
60,08:14:00,08:14:00,264,10,,
60,08:15:00,08:15:00,215,11,,
60,08:15:00,08:15:00,214,12,,
60,08:16:00,08:16:00,213,13,,
60,08:17:00,08:17:00,212,14,,
60,08:19:00,08:19:00,685,15,,
60,08:20:00,08:20:00,691,16,,
60,08:22:00,08:22:00,54,17,,
61,08:02:00,08:02:00,712,1,,
61,08:05:00,08:05:00,708,2,,
61,08:14:00,08:14:00,109,3,,
61,08:19:00,08:19:00,445,4,,
61,08:28:00,08:28:00,464,5,,
61,08:31:00,08:31:00,527,6,,
61,08:32:00,08:32:00,530,7,,
61,08:33:00,08:33:00,165,8,,
61,08:34:00,08:34:00,414,9,,
61,08:38:00,08:38:00,1266,10,,
61,08:41:00,08:41:00,406,11,,
61,08:42:00,08:42:00,404,12,,
61,08:45:00,08:45:00,563,13,,
61,08:48:00,08:48:00,139,14,,
61,08:49:00,08:49:00,559,15,,
61,08:50:00,08:50:00,565,16,,
61,08:52:00,08:52:00,567,17,,
61,08:53:00,08:53:00,568,18,,
62,08:08:00,08:08:00,1266,1,,
62,08:10:00,08:10:00,406,2,,
62,08:11:00,08:11:00,412,3,,
62,08:13:00,08:13:00,404,4,,
62,08:18:00,08:18:00,558,5,,
63,08:10:00,08:10:00,2625,1,,
63,08:11:00,08:11:00,200,2,,
63,08:12:00,08:12:00,201,3,,
63,08:13:00,08:13:00,52,4,,
63,08:15:00,08:15:00,202,5,,
63,08:16:00,08:16:00,1258,6,,
63,08:17:00,08:17:00,264,7,,
63,08:17:00,08:17:00,215,8,,
63,08:17:00,08:17:00,214,9,,
63,08:19:00,08:19:00,685,10,,
63,08:20:00,08:20:00,691,11,,
63,08:21:00,08:21:00,844,12,,
63,08:24:00,08:24:00,175,13,,
63,08:28:00,08:28:00,448,14,,
63,08:30:00,08:30:00,443,15,,
63,08:32:00,08:32:00,446,16,,
63,08:34:00,08:34:00,439,17,,
63,08:35:00,08:35:00,445,18,,
63,08:38:00,08:38:00,451,19,,
63,08:42:00,08:42:00,527,20,,
63,08:43:00,08:43:00,530,21,,
63,08:44:00,08:44:00,165,22,,
63,08:46:00,08:46:00,414,23,,
63,08:47:00,08:47:00,1266,24,,
63,08:49:00,08:49:00,406,25,,
63,08:50:00,08:50:00,404,26,,
63,08:52:00,08:52:00,563,27,,
63,08:54:00,08:54:00,139,28,,
63,08:56:00,08:56:00,559,29,,
63,08:58:00,08:58:00,565,30,,
63,08:59:00,08:59:00,567,31,,
63,09:04:00,09:04:00,568,32,,
64,08:10:00,08:10:00,2625,1,,
64,08:11:00,08:11:00,200,2,,
64,08:12:00,08:12:00,201,3,,
64,08:15:00,08:15:00,202,4,,
64,08:16:00,08:16:00,1258,5,,
64,08:17:00,08:17:00,264,6,,
64,08:17:00,08:17:00,215,7,,
64,08:17:00,08:17:00,214,8,,
64,08:19:00,08:19:00,685,9,,
64,08:20:00,08:20:00,691,10,,
64,08:21:00,08:21:00,844,11,,
64,08:24:00,08:24:00,175,12,,
64,08:28:00,08:28:00,448,13,,
64,08:30:00,08:30:00,443,14,,
64,08:32:00,08:32:00,446,15,,
64,08:34:00,08:34:00,439,16,,
64,08:35:00,08:35:00,445,17,,
64,08:38:00,08:38:00,451,18,,
64,08:42:00,08:42:00,527,19,,
64,08:43:00,08:43:00,530,20,,
64,08:44:00,08:44:00,165,21,,
64,08:46:00,08:46:00,414,22,,
64,08:47:00,08:47:00,1266,23,,
64,08:49:00,08:49:00,406,24,,
64,08:50:00,08:50:00,404,25,,
64,08:52:00,08:52:00,563,26,,
64,08:54:00,08:54:00,139,27,,
64,08:56:00,08:56:00,559,28,,
64,08:58:00,08:58:00,565,29,,
64,08:59:00,08:59:00,567,30,,
64,09:04:00,09:04:00,568,31,,
65,08:10:00,08:10:00,2626,1,,
65,08:11:00,08:11:00,274,2,,
65,08:12:00,08:12:00,273,3,,
65,08:13:00,08:13:00,272,4,,
65,08:20:00,08:20:00,382,5,,
65,08:25:00,08:25:00,612,6,,
65,08:29:00,08:29:00,709,7,,
65,08:32:00,08:32:00,2663,8,,
65,08:34:00,08:34:00,185,9,,
66,08:10:00,08:10:00,2626,1,,
66,08:11:00,08:11:00,274,2,,
66,08:12:00,08:12:00,273,3,,
66,08:13:00,08:13:00,272,4,,
66,08:16:00,08:16:00,689,5,,
66,08:20:00,08:20:00,382,6,,
66,08:25:00,08:25:00,612,7,,
66,08:29:00,08:29:00,709,8,,
66,08:32:00,08:32:00,2663,9,,
66,08:34:00,08:34:00,185,10,,
67,08:10:00,08:10:00,2627,1,,
67,08:12:00,08:12:00,274,2,,
67,08:14:00,08:14:00,53,3,,
67,08:15:00,08:15:00,194,4,,
67,08:16:00,08:16:00,765,5,,
67,08:17:00,08:17:00,344,6,,
67,08:19:00,08:19:00,747,7,,
67,08:21:00,08:21:00,65,8,,
67,08:23:00,08:23:00,136,9,,
67,08:25:00,08:25:00,64,10,,
67,08:30:00,08:30:00,2560,11,,
67,08:33:00,08:33:00,491,12,,
67,08:34:00,08:34:00,498,13,,
68,08:10:00,08:10:00,2627,1,,
68,08:12:00,08:12:00,274,2,,
68,08:14:00,08:14:00,687,3,,
68,08:15:00,08:15:00,194,4,,
68,08:16:00,08:16:00,765,5,,
68,08:17:00,08:17:00,344,6,,
68,08:19:00,08:19:00,747,7,,
68,08:21:00,08:21:00,65,8,,
68,08:23:00,08:23:00,136,9,,
68,08:25:00,08:25:00,64,10,,
68,08:30:00,08:30:00,2560,11,,
68,08:33:00,08:33:00,491,12,,
68,08:34:00,08:34:00,498,13,,
69,08:10:00,08:10:00,2628,1,,
69,08:11:00,08:11:00,274,2,,
69,08:14:00,08:14:00,53,3,,
69,08:15:00,08:15:00,194,4,,
69,08:17:00,08:17:00,765,5,,
69,08:19:00,08:19:00,742,6,,
69,08:20:00,08:20:00,749,7,,
69,08:22:00,08:22:00,753,8,,
69,08:23:00,08:23:00,750,9,,
69,08:24:00,08:24:00,755,10,,
69,08:25:00,08:25:00,648,11,,
69,08:26:00,08:26:00,639,12,,
69,08:27:00,08:27:00,620,13,,
69,08:28:00,08:28:00,649,14,,
69,08:30:00,08:30:00,645,15,,
69,08:31:00,08:31:00,628,16,,
69,08:32:00,08:32:00,2633,17,,
69,08:33:00,08:33:00,642,18,,
69,08:35:00,08:35:00,46,19,,
70,08:10:00,08:10:00,2628,1,,
70,08:11:00,08:11:00,274,2,,
70,08:14:00,08:14:00,687,3,,
70,08:15:00,08:15:00,194,4,,
70,08:17:00,08:17:00,765,5,,
70,08:19:00,08:19:00,742,6,,
70,08:20:00,08:20:00,749,7,,
70,08:22:00,08:22:00,753,8,,
70,08:23:00,08:23:00,750,9,,
70,08:24:00,08:24:00,755,10,,
70,08:25:00,08:25:00,648,11,,
70,08:26:00,08:26:00,639,12,,
70,08:27:00,08:27:00,620,13,,
70,08:28:00,08:28:00,649,14,,
70,08:30:00,08:30:00,645,15,,
70,08:31:00,08:31:00,628,16,,
70,08:32:00,08:32:00,2633,17,,
70,08:33:00,08:33:00,642,18,,
70,08:35:00,08:35:00,46,19,,
71,08:10:00,08:10:00,2623,1,,
71,08:11:00,08:11:00,348,2,,
71,08:12:00,08:12:00,349,3,,
71,08:13:00,08:13:00,350,4,,
71,08:14:00,08:14:00,351,5,,
71,08:15:00,08:15:00,352,6,,
71,08:16:00,08:16:00,353,7,,
71,08:17:00,08:17:00,354,8,,
71,08:19:00,08:19:00,212,9,,
71,08:20:00,08:20:00,209,10,,
71,08:21:00,08:21:00,355,11,,
71,08:21:00,08:21:00,356,12,,
71,08:22:00,08:22:00,371,13,,
71,08:23:00,08:23:00,359,14,,
71,08:25:00,08:25:00,361,15,,
71,08:28:00,08:28:00,124,16,,
71,08:29:00,08:29:00,363,17,,
71,08:29:00,08:29:00,364,18,,
71,08:30:00,08:30:00,321,19,,
71,08:31:00,08:31:00,322,20,,
71,08:33:00,08:33:00,365,21,,
72,08:10:00,08:10:00,1246,1,,
72,08:20:00,08:20:00,54,2,,
73,08:12:00,08:12:00,1246,1,,
73,08:20:00,08:20:00,196,2,,
74,08:13:00,08:13:00,65,1,,
74,08:16:00,08:16:00,726,2,,
74,08:18:00,08:18:00,186,3,,
74,08:25:00,08:25:00,1244,4,,
74,08:30:00,08:30:00,546,5,,
74,08:33:00,08:33:00,37,6,,
74,08:40:00,08:40:00,498,7,,
74,08:45:00,08:45:00,506,8,,
74,08:48:00,08:48:00,28,9,,
74,08:50:00,08:50:00,29,10,,
75,08:13:00,08:13:00,65,1,,
75,08:16:00,08:16:00,726,2,,
75,08:18:00,08:18:00,186,3,,
75,08:25:00,08:25:00,1244,4,,
75,08:30:00,08:30:00,546,5,,
75,08:33:00,08:33:00,37,6,,
75,08:40:00,08:40:00,498,7,,
75,08:48:00,08:48:00,28,8,,
75,08:50:00,08:50:00,29,9,,
76,08:13:00,08:13:00,431,1,,
76,08:15:00,08:15:00,430,2,,
76,08:16:00,08:16:00,1262,3,,
76,08:19:00,08:19:00,666,4,,
76,08:21:00,08:21:00,474,5,,
76,08:22:00,08:22:00,478,6,,
76,08:24:00,08:24:00,523,7,,
76,08:26:00,08:26:00,191,8,,
76,08:30:00,08:30:00,513,9,,
76,08:31:00,08:31:00,521,10,,
76,08:33:00,08:33:00,508,11,,
76,08:36:00,08:36:00,524,12,,
76,08:40:00,08:40:00,489,13,,
76,08:41:00,08:41:00,500,14,,
76,08:45:00,08:45:00,506,15,,
76,08:47:00,08:47:00,28,16,,
76,08:52:00,08:52:00,29,17,,
77,08:13:00,08:13:00,431,1,,
77,08:15:00,08:15:00,430,2,,
77,08:16:00,08:16:00,1262,3,,
77,08:19:00,08:19:00,666,4,,
77,08:21:00,08:21:00,474,5,,
77,08:22:00,08:22:00,478,6,,
77,08:24:00,08:24:00,523,7,,
77,08:26:00,08:26:00,191,8,,
77,08:30:00,08:30:00,513,9,,
77,08:31:00,08:31:00,521,10,,
77,08:33:00,08:33:00,508,11,,
77,08:36:00,08:36:00,524,12,,
77,08:40:00,08:40:00,489,13,,
77,08:41:00,08:41:00,500,14,,
77,08:47:00,08:47:00,28,15,,
77,08:52:00,08:52:00,29,16,,
78,08:13:00,08:13:00,53,1,,
78,08:22:00,08:22:00,54,2,,
79,08:15:00,08:15:00,140,1,,
79,08:20:00,08:20:00,423,2,,
79,08:21:00,08:21:00,418,3,,
79,08:22:00,08:22:00,419,4,,
79,08:23:00,08:23:00,426,5,,
79,08:25:00,08:25:00,20,6,,
79,08:28:00,08:28:00,422,7,,
79,08:30:00,08:30:00,394,8,,
79,08:32:00,08:32:00,15,9,,
79,08:35:00,08:35:00,396,10,,
79,08:38:00,08:38:00,386,11,,
79,08:40:00,08:40:00,493,12,,
79,08:44:00,08:44:00,29,13,,
79,08:48:00,08:48:00,506,14,,
79,08:50:00,08:50:00,28,15,,
80,08:15:00,08:15:00,140,1,,
80,08:20:00,08:20:00,423,2,,
80,08:21:00,08:21:00,418,3,,
80,08:22:00,08:22:00,419,4,,
80,08:23:00,08:23:00,426,5,,
80,08:25:00,08:25:00,20,6,,
80,08:28:00,08:28:00,422,7,,
80,08:30:00,08:30:00,394,8,,
80,08:32:00,08:32:00,15,9,,
80,08:35:00,08:35:00,396,10,,
80,08:38:00,08:38:00,386,11,,
80,08:40:00,08:40:00,493,12,,
80,08:44:00,08:44:00,29,13,,
80,08:50:00,08:50:00,28,14,,
81,08:15:00,08:15:00,53,1,,
81,08:20:00,08:20:00,196,2,,
82,08:15:00,08:15:00,53,1,,
82,08:22:00,08:22:00,52,2,,
83,08:15:00,08:15:00,53,1,,
83,08:21:00,08:21:00,52,2,,
84,08:15:00,08:15:00,53,1,,
84,08:20:00,08:20:00,689,2,,
85,08:18:00,08:18:00,7,1,,
85,08:23:00,08:23:00,546,2,,
85,08:28:00,08:28:00,2494,3,,
85,08:33:00,08:33:00,709,4,,
85,08:35:00,08:35:00,711,5,,
86,08:20:00,08:20:00,47,1,,
86,08:22:00,08:22:00,131,2,,
86,08:27:00,08:27:00,479,3,,
86,08:28:00,08:28:00,471,4,,
86,08:29:00,08:29:00,469,5,,
86,08:31:00,08:31:00,482,6,,
86,08:35:00,08:35:00,467,7,,
86,08:38:00,08:38:00,1264,8,,
86,08:41:00,08:41:00,1270,9,,
86,08:44:00,08:44:00,111,10,,
86,08:47:00,08:47:00,29,11,,
86,08:52:00,08:52:00,506,12,,
86,08:54:00,08:54:00,28,13,,
87,08:20:00,08:20:00,47,1,,
87,08:22:00,08:22:00,131,2,,
87,08:27:00,08:27:00,479,3,,
87,08:28:00,08:28:00,471,4,,
87,08:29:00,08:29:00,469,5,,
87,08:31:00,08:31:00,482,6,,
87,08:35:00,08:35:00,467,7,,
87,08:38:00,08:38:00,1264,8,,
87,08:41:00,08:41:00,1270,9,,
87,08:44:00,08:44:00,111,10,,
87,08:47:00,08:47:00,29,11,,
87,08:54:00,08:54:00,28,12,,
88,08:21:00,08:21:00,55,1,,
88,08:21:00,08:21:00,193,2,,
88,08:24:00,08:24:00,194,3,,
88,08:24:00,08:24:00,195,4,,
88,08:25:00,08:25:00,675,5,,
88,08:26:00,08:26:00,197,6,,
88,08:27:00,08:27:00,198,7,,
88,08:29:00,08:29:00,1247,8,,
88,08:30:00,08:30:00,2620,9,,
88,08:30:00,08:30:00,252,10,,
88,08:32:00,08:32:00,251,11,,
88,08:34:00,08:34:00,235,12,,
88,08:34:00,08:34:00,249,13,,
88,08:36:00,08:36:00,238,14,,
88,08:37:00,08:37:00,301,15,,
88,08:37:00,08:37:00,245,16,,
88,08:39:00,08:39:00,244,17,,
88,08:40:00,08:40:00,243,18,,
88,08:41:00,08:41:00,56,19,,
89,08:22:00,08:22:00,674,1,,
89,08:23:00,08:23:00,256,2,,
89,08:24:00,08:24:00,2566,3,,
89,08:25:00,08:25:00,682,4,,
89,08:26:00,08:26:00,255,5,,
89,08:26:00,08:26:00,2611,6,,
89,08:27:00,08:27:00,1247,7,,
89,08:31:00,08:31:00,2618,8,,
89,08:31:00,08:31:00,200,9,,
89,08:32:00,08:32:00,201,10,,
89,08:33:00,08:33:00,202,11,,
89,08:34:00,08:34:00,1258,12,,
89,08:36:00,08:36:00,264,13,,
89,08:38:00,08:38:00,263,14,,
89,08:39:00,08:39:00,262,15,,
89,08:41:00,08:41:00,261,16,,
89,08:41:00,08:41:00,260,17,,
89,08:42:00,08:42:00,2614,18,,
89,08:42:00,08:42:00,258,19,,
89,08:44:00,08:44:00,257,20,,
90,08:23:00,08:23:00,136,1,,
90,08:25:00,08:25:00,64,2,,
90,08:28:00,08:28:00,724,3,,
90,08:33:00,08:33:00,719,4,,
90,08:35:00,08:35:00,188,5,,
90,08:37:00,08:37:00,389,6,,
90,08:43:00,08:43:00,29,7,,
90,08:48:00,08:48:00,506,8,,
90,08:50:00,08:50:00,28,9,,
91,08:23:00,08:23:00,136,1,,
91,08:25:00,08:25:00,64,2,,
91,08:28:00,08:28:00,724,3,,
91,08:33:00,08:33:00,719,4,,
91,08:35:00,08:35:00,188,5,,
91,08:37:00,08:37:00,389,6,,
91,08:43:00,08:43:00,29,7,,
91,08:50:00,08:50:00,28,8,,
92,08:23:00,08:23:00,2640,1,,
92,08:25:00,08:25:00,268,2,,
92,08:26:00,08:26:00,269,3,,
92,08:27:00,08:27:00,2564,4,,
92,08:28:00,08:28:00,1250,5,,
92,08:30:00,08:30:00,254,6,,
92,08:31:00,08:31:00,2611,7,,
92,08:33:00,08:33:00,1247,8,,
92,08:36:00,08:36:00,2616,9,,
92,08:36:00,08:36:00,200,10,,
92,08:37:00,08:37:00,201,11,,
92,08:39:00,08:39:00,202,12,,
92,08:40:00,08:40:00,1258,13,,
92,08:41:00,08:41:00,203,14,,
92,08:41:00,08:41:00,204,15,,
92,08:44:00,08:44:00,205,16,,
92,08:44:00,08:44:00,206,17,,
92,08:45:00,08:45:00,216,18,,
92,08:45:00,08:45:00,215,19,,
92,08:46:00,08:46:00,214,20,,
92,08:48:00,08:48:00,685,21,,
92,08:49:00,08:49:00,1260,22,,
92,08:51:00,08:51:00,1254,23,,
92,08:51:00,08:51:00,124,24,,
93,08:25:00,08:25:00,79,1,,
93,08:27:00,08:27:00,827,2,,
93,08:29:00,08:29:00,829,3,,
93,08:31:00,08:31:00,549,4,,
93,08:34:00,08:34:00,551,5,,
93,08:36:00,08:36:00,553,6,,
93,08:41:00,08:41:00,502,7,,
93,08:46:00,08:46:00,506,8,,
93,08:48:00,08:48:00,28,9,,
93,08:52:00,08:52:00,29,10,,
94,08:25:00,08:25:00,79,1,,
94,08:27:00,08:27:00,827,2,,
94,08:29:00,08:29:00,829,3,,
94,08:31:00,08:31:00,549,4,,
94,08:34:00,08:34:00,551,5,,
94,08:36:00,08:36:00,553,6,,
94,08:41:00,08:41:00,502,7,,
94,08:48:00,08:48:00,28,8,,
94,08:52:00,08:52:00,29,9,,
95,08:25:00,08:25:00,2249,1,,
95,08:27:00,08:27:00,2248,2,,
95,08:31:00,08:31:00,2509,3,,
95,08:33:00,08:33:00,2505,4,,
95,08:45:00,08:45:00,506,5,,
95,08:48:00,08:48:00,28,6,,
95,08:50:00,08:50:00,29,7,,
96,08:25:00,08:25:00,2249,1,,
96,08:27:00,08:27:00,2248,2,,
96,08:31:00,08:31:00,2509,3,,
96,08:33:00,08:33:00,2505,4,,
96,08:48:00,08:48:00,28,5,,
96,08:50:00,08:50:00,29,6,,
97,08:30:00,08:30:00,558,1,,
97,08:35:00,08:35:00,157,2,,
98,08:32:00,08:32:00,156,1,,
98,08:34:00,08:34:00,584,2,,
98,08:36:00,08:36:00,532,3,,
98,08:39:00,08:39:00,728,4,,
98,08:40:00,08:40:00,739,5,,
98,08:41:00,08:41:00,736,6,,
98,08:42:00,08:42:00,738,7,,
98,08:43:00,08:43:00,730,8,,
98,08:44:00,08:44:00,734,9,,
98,08:45:00,08:45:00,779,10,,
98,08:50:00,08:50:00,124,11,,
98,08:52:00,08:52:00,845,12,,
98,08:55:00,08:55:00,690,13,,
98,08:57:00,08:57:00,684,14,,
98,08:58:00,08:58:00,211,15,,
98,09:00:00,09:00:00,380,16,,
98,09:01:00,09:01:00,381,17,,
98,09:03:00,09:03:00,1247,18,,
99,08:34:00,08:34:00,498,1,,
99,08:35:00,08:35:00,490,2,,
99,08:37:00,08:37:00,2561,3,,
99,08:41:00,08:41:00,64,4,,
99,08:43:00,08:43:00,187,5,,
99,08:45:00,08:45:00,2558,6,,
99,08:47:00,08:47:00,746,7,,
99,08:49:00,08:49:00,286,8,,
99,08:50:00,08:50:00,764,9,,
99,08:52:00,08:52:00,227,10,,
99,08:54:00,08:54:00,688,11,,
99,08:56:00,08:56:00,265,12,,
99,09:03:00,09:03:00,1247,13,,
100,08:35:00,08:35:00,46,1,,
100,08:36:00,08:36:00,643,2,,
100,08:37:00,08:37:00,641,3,,
100,08:39:00,08:39:00,629,4,,
100,08:40:00,08:40:00,644,5,,
100,08:41:00,08:41:00,650,6,,
100,08:42:00,08:42:00,621,7,,
100,08:43:00,08:43:00,640,8,,
100,08:44:00,08:44:00,647,9,,
100,08:46:00,08:46:00,756,10,,
100,08:47:00,08:47:00,751,11,,
100,08:48:00,08:48:00,754,12,,
100,08:50:00,08:50:00,748,13,,
100,08:52:00,08:52:00,743,14,,
100,08:54:00,08:54:00,764,15,,
100,08:56:00,08:56:00,227,16,,
100,08:57:00,08:57:00,688,17,,
100,08:58:00,08:58:00,265,18,,
100,09:03:00,09:03:00,1247,19,,
101,08:36:00,08:36:00,63,1,,
101,08:39:00,08:39:00,2664,2,,
101,08:42:00,08:42:00,708,3,,
101,08:47:00,08:47:00,611,4,,
101,08:52:00,08:52:00,268,5,,
101,08:53:00,08:53:00,269,6,,
101,08:55:00,08:55:00,270,7,,
101,08:56:00,08:56:00,271,8,,
101,08:58:00,08:58:00,267,9,,
101,08:59:00,08:59:00,266,10,,
101,09:00:00,09:00:00,265,11,,
101,09:03:00,09:03:00,1247,12,,
102,08:37:00,08:37:00,166,1,,
102,08:38:00,08:38:00,318,2,,
102,08:39:00,08:39:00,319,3,,
102,08:40:00,08:40:00,770,4,,
102,08:40:00,08:40:00,320,5,,
102,08:42:00,08:42:00,321,6,,
102,08:42:00,08:42:00,322,7,,
102,08:43:00,08:43:00,174,8,,
102,08:46:00,08:46:00,324,9,,
102,08:46:00,08:46:00,325,10,,
102,08:47:00,08:47:00,326,11,,
102,08:50:00,08:50:00,327,12,,
102,08:50:00,08:50:00,328,13,,
102,08:51:00,08:51:00,329,14,,
102,08:52:00,08:52:00,240,15,,
102,08:52:00,08:52:00,330,16,,
102,08:53:00,08:53:00,331,17,,
102,08:55:00,08:55:00,332,18,,
102,08:55:00,08:55:00,298,19,,
102,08:59:00,08:59:00,297,20,,
102,09:00:00,09:00:00,234,21,,
102,09:03:00,09:03:00,1247,22,,
102,09:10:00,09:10:00,2657,23,,
102,09:11:00,09:11:00,334,24,,
102,09:13:00,09:13:00,335,25,,
102,09:13:00,09:13:00,336,26,,
102,09:15:00,09:15:00,337,27,,
102,09:15:00,09:15:00,338,28,,
102,09:18:00,09:18:00,339,29,,
102,09:19:00,09:19:00,340,30,,
102,09:19:00,09:19:00,341,31,,
